station_id,sensor_id,timestamp,target_value,is_anomaly,anomaly_type,any_anomaly_in_window,split,reconstruction_error,model_version
BRT,BRT_HUM_001,2026-03-01T23:49:00+00:00,58.38449334183063,0,NORMAL,0,val,0.00885975081473589,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-01T23:50:00+00:00,59.02516394667025,0,NORMAL,0,val,0.008465444669127464,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-01T23:51:00+00:00,59.12213166154991,0,NORMAL,0,val,0.008341790176928043,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-01T23:52:00+00:00,58.88276613970218,0,NORMAL,0,val,0.009047522209584713,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-01T23:53:00+00:00,58.11396866510391,0,NORMAL,0,val,0.012119532562792301,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-01T23:54:00+00:00,59.582770246947725,0,NORMAL,0,val,0.011578605510294437,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-01T23:55:00+00:00,59.32738235694197,0,NORMAL,0,val,0.011956777423620224,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-01T23:56:00+00:00,59.66413786595387,0,NORMAL,0,val,0.012373421341180801,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-01T23:57:00+00:00,59.81210464998632,0,NORMAL,0,val,0.009528196416795254,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-01T23:58:00+00:00,59.183363410626534,0,NORMAL,0,val,0.010296052321791649,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-01T23:59:00+00:00,59.97064235726757,0,NORMAL,0,val,0.010746498592197895,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:00:00+00:00,84.23431566793627,1,SPIKE,1,val,0.6568949222564697,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:01:00+00:00,83.81842658249266,1,SPIKE,1,val,1.1586177349090576,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:02:00+00:00,84.19209557656315,1,SPIKE,1,val,1.5912598371505737,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:03:00+00:00,61.28882466469707,0,NORMAL,1,val,1.6599589586257935,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:04:00+00:00,61.809392050677154,0,NORMAL,1,val,1.7044168710708618,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:05:00+00:00,60.82277020580864,0,NORMAL,1,val,1.7773460149765015,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:06:00+00:00,60.827377203991546,0,NORMAL,1,val,1.85263192653656,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:07:00+00:00,61.05299849690695,0,NORMAL,1,val,1.9129493236541748,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:08:00+00:00,60.86287464340508,0,NORMAL,1,val,1.9646795988082886,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:09:00+00:00,61.58986077810137,0,NORMAL,1,val,1.9962520599365234,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:10:00+00:00,61.8097512924855,0,NORMAL,1,val,2.018174171447754,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:11:00+00:00,62.6471506201042,0,NORMAL,1,val,2.0212998390197754,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:12:00+00:00,61.175516508885195,0,NORMAL,1,val,2.0428788661956787,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:13:00+00:00,62.66608026067487,0,NORMAL,1,val,2.038367748260498,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:14:00+00:00,62.99122430816701,0,NORMAL,1,val,2.0356740951538086,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:15:00+00:00,62.36040286624702,0,NORMAL,1,val,2.0374369621276855,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:16:00+00:00,63.744994203633965,0,NORMAL,1,val,2.039140224456787,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:17:00+00:00,63.69728089241602,0,NORMAL,1,val,2.041045904159546,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:18:00+00:00,63.223558565414464,0,NORMAL,1,val,2.0358502864837646,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:19:00+00:00,62.26977947706882,0,NORMAL,1,val,2.014587640762329,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:20:00+00:00,62.90640720624642,0,NORMAL,1,val,1.9879696369171143,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:21:00+00:00,62.924855316517856,0,NORMAL,1,val,1.9489898681640625,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:22:00+00:00,63.09188592017992,0,NORMAL,1,val,1.8911261558532715,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:23:00+00:00,63.43044884766935,0,NORMAL,1,val,1.803966760635376,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:24:00+00:00,62.5500539490973,0,NORMAL,1,val,1.731015920639038,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:25:00+00:00,62.09037252665923,0,NORMAL,1,val,1.6451473236083984,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:26:00+00:00,62.817032888343526,0,NORMAL,1,val,1.5626189708709717,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:27:00+00:00,62.79101527816988,0,NORMAL,1,val,1.4819685220718384,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:28:00+00:00,63.189818609215855,0,NORMAL,1,val,1.3925364017486572,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:29:00+00:00,62.88855098544912,0,NORMAL,1,val,1.3476592302322388,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:30:00+00:00,62.66547819620236,0,NORMAL,1,val,0.9894800782203674,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:31:00+00:00,64.09539983334993,0,NORMAL,1,val,0.5802364349365234,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:32:00+00:00,62.846458639153624,0,NORMAL,0,val,0.014167982153594494,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:33:00+00:00,63.03345636526622,0,NORMAL,0,val,0.014359766617417336,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:34:00+00:00,62.56876043891141,0,NORMAL,0,val,0.014434212818741798,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:35:00+00:00,63.461520521736,0,NORMAL,0,val,0.014622803777456284,lstm-ae-bharati-v2-candidate
BRT,BRT_HUM_001,2026-03-02T00:36:00+00:00,63.99157080942064,0,NORMAL,0,val,0.015123814344406128,lstm-ae-bharati-v2-candidate
