station_id,sensor_id,timestamp,target_value,is_anomaly,anomaly_type,any_anomaly_in_window,split,reconstruction_error,model_version
BRT,BRT_HUM_001,2026-03-01T23:49:00+00:00,58.38449334183063,0,NORMAL,0,val,0.009469508193433285,lstm-ae-bharati-v1
BRT,BRT_HUM_001,2026-03-01T23:50:00+00:00,59.02516394667025,0,NORMAL,0,val,0.009090721607208252,lstm-ae-bharati-v1
BRT,BRT_HUM_001,2026-03-01T23:51:00+00:00,59.12213166154991,0,NORMAL,0,val,0.008916419930756092,lstm-ae-bharati-v1
BRT,BRT_HUM_001,2026-03-01T23:52:00+00:00,58.88276613970218,0,NORMAL,0,val,0.009585012681782246,lstm-ae-bharati-v1
BRT,BRT_HUM_001,2026-03-01T23:53:00+00:00,58.11396866510391,0,NORMAL,0,val,0.012936933897435665,lstm-ae-bharati-v1
BRT,BRT_HUM_001,2026-03-01T23:54:00+00:00,59.582770246947725,0,NORMAL,0,val,0.012301026843488216,lstm-ae-bharati-v1
BRT,BRT_HUM_001,2026-03-01T23:55:00+00:00,59.32738235694197,0,NORMAL,0,val,0.012599984183907509,lstm-ae-bharati-v1
BRT,BRT_HUM_001,2026-03-01T23:56:00+00:00,59.66413786595387,0,NORMAL,0,val,0.0130951888859272,lstm-ae-bharati-v1
BRT,BRT_HUM_001,2026-03-01T23:57:00+00:00,59.81210464998632,0,NORMAL,0,val,0.010145503096282482,lstm-ae-bharati-v1
BRT,BRT_HUM_001,2026-03-01T23:58:00+00:00,59.183363410626534,0,NORMAL,0,val,0.010912825353443623,lstm-ae-bharati-v1
BRT,BRT_HUM_001,2026-03-01T23:59:00+00:00,59.97064235726757,0,NORMAL,0,val,0.0112726129591465,lstm-ae-bharati-v1
BRT,BRT_HUM_001,2026-03-02T00:00:00+00:00,84.23431566793627,1,SPIKE,1,val,0.6820231080055237,lstm-ae-bharati-v1
BRT,BRT_HUM_001,2026-03-02T00:01:00+00:00,83.81842658249266,1,SPIKE,1,val,1.2360821962356567,lstm-ae-bharati-v1
BRT,BRT_HUM_001,2026-03-02T00:02:00+00:00,84.19209557656315,1,SPIKE,1,val,1.7402304410934448,lstm-ae-bharati-v1
BRT,BRT_HUM_001,2026-03-02T00:03:00+00:00,61.28882466469707,0,NORMAL,1,val,1.7490102052688599,lstm-ae-bharati-v1
BRT,BRT_HUM_001,2026-03-02T00:04:00+00:00,61.809392050677154,0,NORMAL,1,val,1.7713474035263062,lstm-ae-bharati-v1
BRT,BRT_HUM_001,2026-03-02T00:05:00+00:00,60.82277020580864,0,NORMAL,1,val,1.8202779293060303,lstm-ae-bharati-v1
BRT,BRT_HUM_001,2026-03-02T00:06:00+00:00,60.827377203991546,0,NORMAL,1,val,1.8741652965545654,lstm-ae-bharati-v1
BRT,BRT_HUM_001,2026-03-02T00:07:00+00:00,61.05299849690695,0,NORMAL,1,val,1.9260592460632324,lstm-ae-bharati-v1
BRT,BRT_HUM_001,2026-03-02T00:08:00+00:00,60.86287464340508,0,NORMAL,1,val,1.9804456233978271,lstm-ae-bharati-v1
BRT,BRT_HUM_001,2026-03-02T00:09:00+00:00,61.58986077810137,0,NORMAL,1,val,2.014569044113159,lstm-ae-bharati-v1
BRT,BRT_HUM_001,2026-03-02T00:10:00+00:00,61.8097512924855,0,NORMAL,1,val,2.0396125316619873,lstm-ae-bharati-v1
BRT,BRT_HUM_001,2026-03-02T00:11:00+00:00,62.6471506201042,0,NORMAL,1,val,2.0480690002441406,lstm-ae-bharati-v1
BRT,BRT_HUM_001,2026-03-02T00:12:00+00:00,61.175516508885195,0,NORMAL,1,val,2.07916522026062,lstm-ae-bharati-v1
BRT,BRT_HUM_001,2026-03-02T00:13:00+00:00,62.66608026067487,0,NORMAL,1,val,2.0822765827178955,lstm-ae-bharati-v1
BRT,BRT_HUM_001,2026-03-02T00:14:00+00:00,62.99122430816701,0,NORMAL,1,val,2.081960439682007,lstm-ae-bharati-v1
BRT,BRT_HUM_001,2026-03-02T00:15:00+00:00,62.36040286624702,0,NORMAL,1,val,2.0828728675842285,lstm-ae-bharati-v1
