station_id,sensor_id,timestamp,target_value,is_anomaly,anomaly_type,any_anomaly_in_window,split,reconstruction_error,model_version
MTR,HUM_001,2026-03-01T12:09:00+00:00,54.09438639243331,0,NORMAL,0,val,0.07003000378608704,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:10:00+00:00,54.40512434974977,0,NORMAL,0,val,0.07048042863607407,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:11:00+00:00,54.01188245213781,0,NORMAL,0,val,0.07403410971164703,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:12:00+00:00,54.31897883734053,0,NORMAL,0,val,0.0664433017373085,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:13:00+00:00,54.50798318889988,0,NORMAL,0,val,0.06426634639501572,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:14:00+00:00,54.15544119999147,0,NORMAL,0,val,0.06300603598356247,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:15:00+00:00,53.14291761346376,0,NORMAL,0,val,0.06768206506967545,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:16:00+00:00,53.10318888962048,0,NORMAL,0,val,0.0732785314321518,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:17:00+00:00,54.178945843699594,0,NORMAL,0,val,0.0710630714893341,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:18:00+00:00,55.03767893924232,0,NORMAL,0,val,0.07587016373872757,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:19:00+00:00,54.578745587394586,0,NORMAL,0,val,0.07486680895090103,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:20:00+00:00,53.41388128854348,0,NORMAL,0,val,0.07941829413175583,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:21:00+00:00,53.777157867721336,0,NORMAL,0,val,0.08182875066995621,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:22:00+00:00,53.977677375659006,0,NORMAL,0,val,0.051793500781059265,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:23:00+00:00,53.636129361881,0,NORMAL,0,val,0.04234721511602402,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:24:00+00:00,53.76430597597529,0,NORMAL,0,val,0.03609098494052887,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:25:00+00:00,53.18242273984516,0,NORMAL,0,val,0.03845907747745514,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:26:00+00:00,52.51376484070887,0,NORMAL,0,val,0.03961857780814171,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:27:00+00:00,54.2065739489037,0,NORMAL,0,val,0.03668249398469925,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:28:00+00:00,53.73524080783879,0,NORMAL,0,val,0.03119339980185032,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:29:00+00:00,53.76059705544072,0,NORMAL,0,val,0.0321502685546875,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:30:00+00:00,54.25339496432289,0,NORMAL,0,val,0.032865628600120544,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:31:00+00:00,54.736305110523695,0,NORMAL,0,val,0.03196416422724724,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:32:00+00:00,54.13806795922315,0,NORMAL,0,val,0.031071888282895088,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:33:00+00:00,52.019514610123544,0,NORMAL,0,val,0.04194090887904167,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:34:00+00:00,53.21123012533133,0,NORMAL,0,val,0.04575272276997566,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:35:00+00:00,53.103842500596,0,NORMAL,0,val,0.04432811588048935,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:36:00+00:00,53.31075175674782,0,NORMAL,0,val,0.04958633333444595,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:37:00+00:00,52.15966847742248,0,NORMAL,0,val,0.05117917060852051,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:38:00+00:00,52.768396500456,0,NORMAL,0,val,0.04753804951906204,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:39:00+00:00,53.309229640030246,0,NORMAL,0,val,0.04621972143650055,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:40:00+00:00,53.246355392334394,0,NORMAL,0,val,0.04755314439535141,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:41:00+00:00,53.55477117186402,0,NORMAL,0,val,0.04617777094244957,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:42:00+00:00,53.5027034888155,0,NORMAL,0,val,0.04557204991579056,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:43:00+00:00,55.130200726778405,0,NORMAL,0,val,0.05749689042568207,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:44:00+00:00,54.57143196880306,0,NORMAL,0,val,0.065585657954216,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:45:00+00:00,53.81803467895093,0,NORMAL,0,val,0.06297370046377182,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:46:00+00:00,54.29619518942381,0,NORMAL,0,val,0.055807217955589294,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:47:00+00:00,55.240749411006654,0,NORMAL,0,val,0.05719582363963127,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:48:00+00:00,54.610944748090624,0,NORMAL,0,val,0.055513497442007065,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:49:00+00:00,53.86867178051926,0,NORMAL,0,val,0.05904205143451691,lstm-ae-v1
MTR,HUM_001,2026-03-01T12:50:00+00:00,53.87756021720154,0,NORMAL,0,val,0.05709148943424225,lstm-ae-v1
